"","dist","sites","pi","pi_lower","pi_upper","theta_W","theta_W_lower","theta_W_upper","tajima","tajima_lower","tajima_upper","xsi","xsi_lower","xsi_upper","fwh","fwh_lower","fwh_upper","B","Bsmooth","map","lab"
"1",11.8721805,17144468,0.00905127314869979,0.00902466510294853,0.00908394786211425,0.00911937739758353,0.00909983975881482,0.0091486725355772,-0.0107285457209638,-0.0176635762634568,-0.0035659078332402,0.749227517032684,0.748209640360744,0.750478719343589,0.00902745900548307,0.00898099930760753,0.00907626634767124,0.905127314869979,0.904057692143952,"Cox - Pedigree-based","CNEs"
"24",12.4631357,16645712,0.0090534589451074,0.00902568487175959,0.00908796181540115,0.00913100695757301,0.00910799059805622,0.00915369502584808,-0.0145041041921655,-0.0225214511092304,-0.00742110569873111,0.750117399154647,0.748968244397465,0.751158724213145,0.00906551269596565,0.00901222985460889,0.00911379820266216,0.90534589451074,0.904440027670648,"Cox - Pedigree-based","CNEs"
"86",13.55886,16008942,0.0090641450412462,0.00903273541000262,0.0090992037858013,0.00914400786850909,0.00912352110041544,0.0091729894078108,-0.0153923229827429,-0.0234218196718362,-0.00856602401330254,0.750662446300822,0.749655440267279,0.751804488804129,0.00907306291441269,0.00902624297437917,0.00913942316114148,0.90641450412462,0.904929450174976,"Cox - Pedigree-based","CNEs"
"23",14.84406,15510822,0.00904162841786153,0.00900529176145335,0.00906800160520392,0.00912244887203658,0.009098383056052,0.0091468787952291,-0.0158551386516753,-0.0236647466471009,-0.00755642469117354,0.749590897461053,0.748343864087519,0.750626051294244,0.00900884193458408,0.00895843580380859,0.00905418513474431,0.904162841786153,0.905290336752664,"Cox - Pedigree-based","CNEs"
"94",15.163806,14860165,0.00904780894946665,0.00900878017064722,0.00908047274277612,0.00912435912755671,0.00909732559426638,0.00914831866792667,-0.0141239697024732,-0.021348698265012,-0.0052851644056881,0.75017293551957,0.749025121339337,0.751210519866051,0.0090248857002762,0.00895705800160083,0.00908107671462778,0.904780894946665,0.905367269003338,"Cox - Pedigree-based","CNEs"
"92",16.575706,14390232,0.00905131719111369,0.00901778036284549,0.00908554580371171,0.00914185511969472,0.0091147528509869,0.00917084382810473,-0.0197022326855035,-0.0292346192687314,-0.0115847046230833,0.750271415004992,0.749267333603941,0.751232873571856,0.00902707126583632,0.00897170422666097,0.00908651106502927,0.905131719111368,0.905767599680479,"Cox - Pedigree-based","CNEs"
"41",17.8389596,13828779,0.00905634664683922,0.0090172705327649,0.00909135023585237,0.00915114426776689,0.00912652059592426,0.00917944270441675,-0.0213802116614558,-0.0314099322630612,-0.0128930514345024,0.750306863284179,0.749080671591601,0.75153947841205,0.00904531493521516,0.00898680331742991,0.00910433318107001,0.905634664683922,0.906060104374159,"Cox - Pedigree-based","CNEs"
"55",18.69966,13259157,0.00905516120531891,0.00901809323792045,0.00908849334820703,0.00914873122663063,0.00911536655440359,0.00917408306962996,-0.0208958910440132,-0.0277995988564801,-0.0113522161001052,0.750389114030184,0.749123168220904,0.751516840094445,0.00901540000481423,0.00895098701936577,0.00906942552385255,0.905516120531891,0.906165089308507,"Cox - Pedigree-based","CNEs"
"3",19.509336,12890342,0.00905145453005017,0.00901498778904072,0.00908720235400217,0.00913473960653759,0.00910992627473257,0.00916443037919643,-0.0168052820368103,-0.0246201264250902,-0.00874728513131475,0.75121554346939,0.749684821226256,0.75213405291106,0.00907526327439092,0.00901018378772799,0.00912438444638285,0.905145453005017,0.90628608927185,"Cox - Pedigree-based","CNEs"
"89",20.3970003,12087730,0.00907075251903697,0.00903490502164872,0.00911253484222168,0.00914595267053918,0.00911690796669145,0.00917982290603673,-0.0135071212305412,-0.0219297683344199,-0.00308216746964277,0.750121265608749,0.748927667855003,0.751423835571026,0.00909457644154824,0.00903908118727727,0.00915309857926226,0.907075251903697,0.906532897020466,"Cox - Pedigree-based","CNEs"
"20",21.642052775,11645184,0.00905684370711286,0.0090153392383151,0.00909677628177174,0.00916542367256395,0.00914418332889344,0.00919286944500946,-0.0268610750526135,-0.0374446169140377,-0.0163218716450513,0.750664392781995,0.749535815731319,0.751811233682677,0.00905470229458927,0.00898072310123599,0.00910524243499403,0.905684370711286,0.906976436021459,"Cox - Pedigree-based","CNEs"
"39",22.8021003,11120187,0.00908193521918145,0.00903258223346093,0.00911330630968596,0.00917915688375436,0.00914247043282895,0.0091997571115537,-0.0222366859341523,-0.0311170184239004,-0.0124136506449194,0.7507228526237,0.749269147057194,0.751716223042357,0.00912272120192634,0.00903871469289311,0.00918225139608058,0.908193521918145,0.907378357239128,"Cox - Pedigree-based","CNEs"
